order_id,courier_name,dispatch_date,delivery_date
ORD107571,GoTo Logistics,2023-09-15,2023-09-18
ORD107572,GoTo Logistics,2023-11-15,2023-11-17
ORD107573,SiCepat,2023-04-03,2023-04-06
ORD107574,GoTo Logistics,2023-08-26,2023-08-30
ORD107575,JNE,2022-08-13,2022-08-11
ORD107576,SiCepat,2023-09-09,2023-09-14
ORD107577,GoTo Logistics,2024-02-25,2024-02-22
ORD107578,nan,2023-02-15,2023-02-16
ORD107579,SiCepat,2023-10-27,2023-10-30
ORD107580,JNE,2023-06-28,2023-07-04
ORD107581,GoTo Logistics,2023-04-17,2023-04-21
ORD107582,AnterAja,2023-06-14,2023-06-19
ORD107583,GoTo Logistics,2023-07-27,2023-08-02
ORD107584,JNE,2023-01-02,2023-01-06
ORD107585,GoTo Logistics,2024-04-09,2024-04-11
ORD107586,SiCepat,2023-10-07,2023-10-13
ORD107587,GoTo Logistics,2023-03-06,2023-03-08
ORD107588,GoTo Logistics,2024-01-24,2024-01-27
ORD107589,GoTo Logistics,2023-06-08,2023-06-14
ORD107590,GoTo Logistics,2024-04-24,2024-04-28
ORD107591,SiCepat,2023-07-05,2023-07-08
ORD107592,GoTo Logistics,2024-06-04,2024-06-09
ORD107593,JNE,2022-11-09,2022-11-12
ORD107594,GoTo Logistics,2024-05-16,2024-05-17
ORD107595,GoTo Logistics,2023-03-08,2023-03-13
ORD107596,JNE,2023-08-25,2023-08-26
ORD107597,SiCepat,2023-04-13,2023-04-14
ORD107598,JNE,2023-07-08,2023-07-13
ORD107599,nan,2023-09-27,2023-10-02
ORD107600,SiCepat,2023-11-06,2023-11-11
ORD107601,GoTo Logistics,2024-09-11,2024-09-17
ORD107602,GoTo Logistics,2023-03-28,2023-03-24
ORD107603,SiCepat,2023-12-12,2023-12-15
ORD107604,JNE,2023-10-03,2023-10-09
ORD107605,GoTo Logistics,2022-10-26,2022-10-31
ORD107606,JNE,2023-04-23,2023-04-29
ORD107607,JNE,2024-03-31,2024-04-05
ORD107608,SiCepat,2023-02-18,2023-02-21
ORD107609,GoTo Logistics,2024-02-17,2024-02-20
ORD107610,JNE,2023-12-22,2023-12-27
ORD107611,GoTo Logistics,2023-03-18,2023-03-22
ORD107612,SiCepat,2023-07-03,2023-07-04
ORD107613,GoTo Logistics,2023-11-14,2023-11-20
ORD107614,GoTo Logistics,2024-12-19,2024-12-20
ORD107615,GoTo Logistics,2023-09-03,2023-09-05
ORD107616,SiCepat,2022-06-11,2022-06-17
ORD107617,GoTo Logistics,2022-11-19,2022-11-22
ORD107618,GoTo Logistics,2023-01-26,2023-01-27
ORD107619,JNE,2023-09-30,2023-10-04
ORD107620,GoTo Logistics,2023-11-29,2023-12-03
ORD107621,nan,2023-10-05,2023-10-07
ORD107622,JNE,2022-05-25,2022-05-30
ORD107623,SiCepat,2023-09-05,2023-09-06
ORD107624,GoTo Logistics,2023-07-01,2023-07-05
ORD107625,AnterAja,2023-01-04,2023-01-05
ORD107626,SiCepat,2023-02-10,2023-02-15
ORD107627,SiCepat,2022-09-14,2022-09-17
ORD107628,GoTo Logistics,2024-03-13,2024-03-16
ORD107629,SiCepat,2023-01-10,2023-01-14
ORD107630,nan,2024-04-15,2024-04-17
ORD107631,SiCepat,2022-08-08,2022-08-10
ORD107632,JNE,2024-01-06,2024-01-07
ORD107633,AnterAja,2022-10-23,2022-10-25
ORD107634,nan,2023-05-16,2023-05-20
ORD107635,JNE,2023-11-30,2023-12-01
ORD107636,SiCepat,2023-12-24,2023-12-30
ORD107637,GoTo Logistics,2023-12-23,2023-12-26
ORD107638,AnterAja,2022-06-25,2022-06-27
ORD107639,SiCepat,2022-11-14,2022-11-16
ORD107640,SiCepat,2023-07-11,2023-07-15
ORD107641,SiCepat,2023-08-27,2023-08-31
ORD107642,JNE,2024-03-25,2024-03-31
ORD107643,SiCepat,2023-01-23,2023-01-24
ORD107644,GoTo Logistics,2023-03-12,2023-03-17
ORD107645,SiCepat,2023-06-01,2023-06-05
ORD107646,GoTo Logistics,2022-09-16,2022-09-21
ORD107647,AnterAja,2023-01-13,2023-01-18
ORD107648,SiCepat,2022-07-24,2022-07-28
ORD107649,GoTo Logistics,2024-04-07,2024-04-12
ORD107650,SiCepat,2024-01-17,2024-01-19
ORD107651,GoTo Logistics,2024-08-21,2024-08-22
ORD107652,JNE,2022-05-05,2022-05-09
ORD107653,AnterAja,2024-08-16,2024-08-17
ORD107654,SiCepat,2024-01-15,2024-01-18
ORD107655,nan,2024-05-13,2024-05-16
ORD107656,JNE,2023-07-29,2023-07-30
ORD107657,GoTo Logistics,2022-12-06,2022-12-09
ORD107658,JNE,2022-03-13,2022-03-17
ORD107659,JNE,2024-02-01,2024-02-02
ORD107660,JNE,2024-07-13,2024-07-16
ORD107661,GoTo Logistics,2023-07-31,2023-08-03
ORD107662,JNE,2024-01-25,2024-01-30
ORD107663,GoTo Logistics,2023-03-27,2023-04-01
ORD107664,AnterAja,2023-05-25,2023-05-26
ORD107665,GoTo Logistics,2023-10-01,2023-10-03
ORD107666,AnterAja,2023-10-18,2023-10-23
ORD107667,GoTo Logistics,2024-05-21,2024-05-24
ORD107668,SiCepat,2022-11-08,2022-11-13
ORD107669,GoTo Logistics,2024-01-05,2024-01-10
ORD107670,JNE,2022-08-25,2022-08-30
ORD107671,JNE,2024-01-07,2024-01-08
ORD107672,GoTo Logistics,2023-12-23,2023-12-25
ORD107673,AnterAja,2023-05-14,2023-05-16
ORD107674,GoTo Logistics,2022-09-28,2022-09-30
ORD107675,JNE,2023-05-30,2023-06-01
ORD107676,SiCepat,2023-04-20,2023-04-21
ORD107677,GoTo Logistics,2022-09-14,2022-09-17
ORD107678,JNE,2023-02-28,2023-03-05
ORD107679,GoTo Logistics,2023-03-03,2023-03-07
ORD107680,JNE,2023-09-20,2023-09-22
ORD107681,GoTo Logistics,2023-10-01,2023-10-05
ORD107682,GoTo Logistics,2023-03-09,2023-03-13
ORD107683,SiCepat,2022-11-18,2022-11-19
ORD107684,GoTo Logistics,2022-11-29,2022-12-03
ORD107685,GoTo Logistics,2022-09-18,2022-09-20
ORD107686,SiCepat,2022-08-22,2022-08-27
ORD107687,SiCepat,2021-11-06,2021-11-09
ORD107688,JNE,2023-09-22,2023-09-27
ORD107689,JNE,2024-02-02,2024-02-07
ORD107690,GoTo Logistics,2023-07-20,2023-07-26
ORD107691,GoTo Logistics,2023-04-27,2023-05-03
ORD107692,GoTo Logistics,2024-02-02,2024-02-06
ORD107693,JNE,2023-02-10,2023-02-11
ORD107694,nan,2024-07-16,2024-07-18
ORD107695,GoTo Logistics,2023-07-01,2023-07-04
ORD107696,GoTo Logistics,2023-04-13,2023-04-14
ORD107697,JNE,2022-07-19,2022-07-21
ORD107698,GoTo Logistics,2024-01-19,2024-01-25
ORD107699,GoTo Logistics,2023-06-10,2023-06-08
ORD107700,GoTo Logistics,2023-07-22,2023-07-25
ORD107701,SiCepat,2024-01-26,2024-01-29
ORD107702,JNE,2022-03-11,2022-03-17
ORD107703,GoTo Logistics,2023-05-20,2023-05-17
ORD107704,AnterAja,2024-09-21,2024-09-23
ORD107705,GoTo Logistics,2023-12-30,2024-01-05
ORD107706,AnterAja,2023-11-14,2023-11-18
ORD107707,GoTo Logistics,2024-08-01,2024-08-07
ORD107708,SiCepat,2023-06-27,2023-06-28
ORD107709,SiCepat,2023-07-15,2023-07-18
ORD107710,AnterAja,2023-07-29,2023-07-30
ORD107711,JNE,2023-05-28,2023-05-29
ORD107712,JNE,2022-03-29,2022-04-04
ORD107713,nan,2024-04-30,2024-05-06
ORD107714,AnterAja,2024-01-27,2024-02-02
ORD107715,SiCepat,2023-07-09,2023-07-12
ORD107716,JNE,2023-03-07,2023-03-12
ORD107717,SiCepat,2024-07-25,2024-07-28
ORD107718,GoTo Logistics,2023-02-04,2023-02-07
ORD107719,nan,2024-02-18,2024-02-22
ORD107720,SiCepat,2023-08-20,2023-08-21
ORD107721,JNE,2023-09-25,2023-09-29
ORD107722,GoTo Logistics,2023-10-05,2023-10-06
ORD107723,JNE,2023-07-20,2023-07-26
ORD107724,GoTo Logistics,2024-03-16,2024-03-18
ORD107725,JNE,2023-11-17,2023-11-19
ORD107726,GoTo Logistics,2023-12-25,2023-12-30
ORD107727,SiCepat,2023-07-04,2023-07-09
ORD107728,JNE,2023-07-11,2023-07-14
ORD107729,SiCepat,2024-08-04,2024-08-06
ORD107730,JNE,2022-08-29,2022-09-03
ORD107731,GoTo Logistics,2023-09-08,2023-09-11
ORD107732,GoTo Logistics,2024-01-02,2024-01-04
ORD107733,GoTo Logistics,2022-10-13,2022-10-14
ORD107734,GoTo Logistics,2022-06-26,2022-06-27
ORD107735,JNE,2022-08-09,2022-08-11
ORD107736,AnterAja,2022-11-21,2022-11-27
ORD107737,GoTo Logistics,2022-06-28,2022-07-01
ORD107738,GoTo Logistics,2023-09-08,2023-09-13
ORD107739,JNE,2022-08-17,2022-08-20
ORD107740,GoTo Logistics,2023-07-16,2023-07-22
ORD107741,JNE,2022-04-04,2022-04-09
ORD107742,SiCepat,2022-09-10,2022-09-13
ORD107743,JNE,2024-06-11,2024-06-14
ORD107744,JNE,2023-01-15,2023-01-17
ORD107745,SiCepat,2022-04-28,2022-04-29
ORD107746,JNE,2022-09-23,2022-09-24
ORD107747,GoTo Logistics,2023-02-04,2023-02-10
ORD107748,JNE,2022-09-29,2022-09-30
ORD107749,nan,2023-09-14,2023-09-15
ORD107750,JNE,2023-10-30,2023-11-01
ORD107751,GoTo Logistics,2024-08-11,2024-08-14
ORD107752,SiCepat,2022-05-24,2022-05-28
ORD107753,GoTo Logistics,2023-01-18,2023-01-17
ORD107754,GoTo Logistics,2024-06-24,2024-06-25
ORD107755,GoTo Logistics,2024-07-14,2024-07-17
ORD107756,SiCepat,2023-06-30,2023-07-03
ORD107757,AnterAja,2023-03-31,2023-04-05
ORD107758,AnterAja,2024-07-18,2024-07-22
ORD107759,JNE,2023-11-09,2023-11-11
ORD107760,AnterAja,2023-03-15,2023-03-20
ORD107761,AnterAja,2023-06-22,2023-06-25
ORD107762,GoTo Logistics,2023-09-07,2023-09-12
ORD107763,SiCepat,2023-09-13,2023-09-15
ORD107764,JNE,2023-09-22,2023-09-26
ORD107765,nan,2022-02-23,2022-02-27
ORD107766,JNE,2022-01-24,2022-01-27
ORD107767,SiCepat,2022-09-09,2022-09-10
ORD107768,GoTo Logistics,2023-03-07,2023-03-08
ORD107769,GoTo Logistics,2023-02-16,2023-02-22
ORD107770,SiCepat,2022-04-24,2022-04-29
ORD107771,JNE,2023-08-18,2023-08-20
ORD107772,GoTo Logistics,2022-09-10,2022-09-16
ORD107773,JNE,2023-07-27,2023-07-29
ORD107774,JNE,2024-07-10,2024-07-13
ORD107775,SiCepat,2023-09-16,2023-09-21
ORD107776,SiCepat,2024-03-19,2024-03-24
ORD107777,GoTo Logistics,2024-08-22,2024-08-28
ORD107778,JNE,2023-07-23,2023-07-24
ORD107779,JNE,2023-02-28,2023-03-04
ORD107780,AnterAja,2022-12-10,2022-12-16
ORD107781,JNE,2023-12-22,2023-12-25
ORD107782,JNE,2023-10-11,2023-10-17
ORD107783,GoTo Logistics,2023-03-06,2023-03-09
ORD107784,nan,2022-07-15,2022-07-20
ORD107785,GoTo Logistics,2023-05-13,2023-05-19
ORD107786,JNE,2023-01-25,2023-01-27
ORD107787,JNE,2023-08-13,2023-08-16
ORD107788,SiCepat,2022-10-28,2022-11-03
ORD107789,SiCepat,2023-01-20,2023-01-25
ORD107790,SiCepat,2023-09-26,2023-09-27
ORD107791,GoTo Logistics,2022-12-01,2022-12-04
ORD107792,GoTo Logistics,2023-10-27,2023-11-01
ORD107793,SiCepat,2023-05-16,2023-05-20
ORD107794,GoTo Logistics,2023-11-03,2023-11-07
ORD107795,JNE,2022-07-07,2022-07-09
ORD107796,AnterAja,2023-06-15,2023-06-17
ORD107797,SiCepat,2022-02-14,2022-02-17
ORD107798,GoTo Logistics,2024-07-03,2024-07-09
ORD107799,GoTo Logistics,2023-04-13,2023-04-14
ORD107800,JNE,2023-11-26,2023-11-29
ORD107801,SiCepat,2023-06-25,2023-06-30
ORD107802,JNE,2022-08-06,2022-08-10
ORD107803,JNE,2023-12-18,2023-12-24
ORD107804,SiCepat,2023-09-02,2023-09-06
ORD107805,JNE,2023-10-06,2023-10-07
ORD107806,SiCepat,2024-02-06,2024-02-08
ORD107807,GoTo Logistics,2023-02-25,2023-03-03
ORD107808,SiCepat,2023-06-18,2023-06-19
ORD107809,JNE,2023-02-07,2023-02-10
ORD107810,JNE,2022-06-25,2022-06-27
ORD107811,AnterAja,2022-10-03,2022-10-09
ORD107812,nan,2022-08-18,2022-08-20
ORD107813,SiCepat,2024-07-03,2024-07-09
ORD107814,JNE,2023-08-14,2023-08-17
ORD107815,JNE,2023-09-17,2023-09-20
ORD107816,GoTo Logistics,2023-03-10,2023-03-15
ORD107817,GoTo Logistics,2022-06-15,2022-06-21
ORD107818,GoTo Logistics,2022-11-11,2022-11-17
ORD107819,GoTo Logistics,2024-03-07,2024-03-12
ORD107820,GoTo Logistics,2023-06-08,2023-06-11
ORD107821,GoTo Logistics,2023-07-29,2023-07-31
ORD107822,GoTo Logistics,2024-01-21,2024-01-23
ORD107823,JNE,2023-04-17,2023-04-19
ORD107824,SiCepat,2023-02-15,2023-02-19
ORD107825,GoTo Logistics,2023-05-05,2023-05-07
ORD107826,GoTo Logistics,2023-02-04,2023-02-07
ORD107827,GoTo Logistics,2023-07-29,2023-07-31
ORD107828,AnterAja,2023-12-03,2023-11-29
ORD107829,GoTo Logistics,2024-03-30,2024-04-03
ORD107830,GoTo Logistics,2023-01-04,2023-01-09
ORD107831,GoTo Logistics,2022-09-21,2022-09-23
ORD107832,JNE,2024-08-25,2024-08-27
ORD107833,JNE,2023-11-05,2023-11-11
ORD107834,JNE,2024-11-07,2024-11-11
ORD107835,GoTo Logistics,2023-08-05,2023-08-06
ORD107836,SiCepat,2023-11-08,2023-11-10
ORD107837,JNE,2023-06-27,2023-06-28
ORD107838,GoTo Logistics,2022-09-25,2022-09-30
ORD107839,GoTo Logistics,2023-04-28,2023-05-03
ORD107840,SiCepat,2022-12-28,2023-01-03
ORD107841,GoTo Logistics,2023-11-17,2023-11-19
ORD107842,JNE,2024-01-19,2024-01-21
ORD107843,SiCepat,2022-11-08,2022-11-10
ORD107844,JNE,2022-04-27,2022-04-30
ORD107845,GoTo Logistics,2024-02-11,2024-02-12
ORD107846,JNE,2024-05-05,2024-05-11
ORD107847,GoTo Logistics,2023-02-26,2023-02-27
ORD107848,JNE,2022-09-10,2022-09-15
ORD107849,JNE,2023-06-09,2023-06-13
ORD107850,GoTo Logistics,2022-09-19,2022-09-22
ORD107851,AnterAja,2023-02-14,2023-02-16
ORD107852,GoTo Logistics,2023-11-10,2023-11-16
ORD107853,AnterAja,2023-08-03,2023-08-07
ORD107854,GoTo Logistics,2022-06-01,2022-05-30
ORD107855,SiCepat,2023-07-10,2023-07-16
ORD107856,JNE,2024-04-26,2024-04-29
ORD107857,JNE,2023-01-30,2023-02-02
ORD107858,GoTo Logistics,2022-06-12,2022-06-11
ORD107859,GoTo Logistics,2023-05-10,2023-05-12
ORD107860,JNE,2022-05-05,2022-05-07
ORD107861,nan,2023-11-05,2023-11-02
ORD107862,JNE,2023-09-29,2023-10-05
ORD107863,JNE,2023-10-22,2023-10-27
ORD107864,JNE,2023-10-15,2023-10-19
ORD107865,SiCepat,2023-01-13,2023-01-15
ORD107866,GoTo Logistics,2024-02-14,2024-02-17
ORD107867,SiCepat,2024-02-02,2024-02-07
ORD107868,GoTo Logistics,2023-07-28,2023-08-02
ORD107869,GoTo Logistics,2022-12-28,2022-12-31
ORD107870,AnterAja,2024-07-04,2024-07-06
ORD107871,GoTo Logistics,2022-02-03,2022-02-07
ORD107872,SiCepat,2022-09-11,2022-09-12
ORD107873,JNE,2024-03-31,2024-04-03
ORD107874,AnterAja,2023-10-01,2023-10-06
ORD107875,GoTo Logistics,2022-09-20,2022-09-25
ORD107876,SiCepat,2023-05-10,2023-05-11
ORD107877,JNE,2023-03-20,2023-03-22
ORD107878,GoTo Logistics,2023-09-04,2023-09-06
ORD107879,nan,2022-10-28,2022-11-01
ORD107880,JNE,2022-11-03,2022-11-06
ORD107881,GoTo Logistics,2022-03-25,2022-03-30
ORD107882,AnterAja,2023-10-24,2023-10-27
ORD107883,AnterAja,2023-05-27,2023-05-28
ORD107884,GoTo Logistics,2022-06-28,2022-07-03
ORD107885,JNE,2023-10-02,2023-10-08
ORD107886,GoTo Logistics,2023-10-19,2023-10-23
ORD107887,GoTo Logistics,2024-03-16,2024-03-19
ORD107888,SiCepat,2023-02-17,2023-02-23
ORD107889,GoTo Logistics,2023-12-31,2024-01-01
ORD107890,JNE,2023-11-28,2023-11-29
ORD107891,GoTo Logistics,2022-12-11,2022-12-14
ORD107892,GoTo Logistics,2022-06-12,2022-06-13
ORD107893,SiCepat,2023-03-23,2023-03-28
ORD107894,AnterAja,2023-04-21,2023-04-22
ORD107895,JNE,2023-11-01,2023-11-04
ORD107896,JNE,2022-08-12,2022-08-13
ORD107897,SiCepat,2023-08-15,2023-08-17
ORD107898,SiCepat,2023-09-09,2023-09-12
ORD107899,SiCepat,2023-05-08,2023-05-13
ORD107900,JNE,2024-05-07,2024-05-11
ORD107901,JNE,2023-10-12,2023-10-14
ORD107902,GoTo Logistics,2023-11-19,2023-11-25
ORD107903,JNE,2024-01-10,2024-01-12
ORD107904,GoTo Logistics,2024-03-08,2024-03-10
ORD107905,SiCepat,2024-03-22,2024-03-24
ORD107906,GoTo Logistics,2023-09-08,2023-09-10
ORD107907,GoTo Logistics,2022-06-05,2022-06-06
ORD107908,GoTo Logistics,2023-01-03,2023-01-08
ORD107909,GoTo Logistics,2023-09-09,2023-09-14
ORD107910,SiCepat,2023-05-15,2023-05-18
ORD107911,JNE,2023-05-04,2023-05-07
ORD107912,SiCepat,2023-03-16,2023-03-18
ORD107913,GoTo Logistics,2023-10-24,2023-10-25
ORD107914,GoTo Logistics,2022-12-14,2022-12-17
ORD107915,SiCepat,2022-01-29,2022-02-04
ORD107916,AnterAja,2023-05-05,2023-05-06
ORD107917,GoTo Logistics,2024-03-15,2024-03-20
ORD107918,JNE,2023-08-22,2023-08-23
ORD107919,AnterAja,2022-11-01,2022-11-05
ORD107920,SiCepat,2024-07-02,2024-07-06
ORD107921,SiCepat,2022-11-05,2022-11-07
ORD107922,GoTo Logistics,2023-02-01,2023-02-02
ORD107923,JNE,2023-03-28,2023-03-29
ORD107924,GoTo Logistics,2023-11-21,2023-11-25
ORD107925,AnterAja,2022-08-25,2022-08-31
ORD107926,SiCepat,2023-05-24,2023-05-30
ORD107927,SiCepat,2023-01-25,2023-01-28
ORD107928,SiCepat,2023-04-29,2023-05-05
ORD107929,GoTo Logistics,2023-01-17,2023-01-18
ORD107930,GoTo Logistics,2023-06-17,2023-06-22
ORD107931,SiCepat,2024-03-17,2024-03-20
ORD107932,GoTo Logistics,2023-09-27,2023-10-03
ORD107933,GoTo Logistics,2024-08-11,2024-08-16
ORD107934,AnterAja,2022-06-25,2022-06-28
ORD107935,nan,2023-03-27,2023-03-29
ORD107936,GoTo Logistics,2023-08-20,2023-08-21
ORD107937,GoTo Logistics,2024-04-19,2024-04-20
ORD107938,nan,2024-02-26,2024-03-01
ORD107939,AnterAja,2023-11-15,2023-11-17
ORD107940,GoTo Logistics,2022-06-19,2022-06-21
ORD107941,GoTo Logistics,2023-04-03,2023-04-06
ORD107942,GoTo Logistics,2024-01-26,2024-02-01
ORD107943,GoTo Logistics,2023-10-11,2023-10-16
ORD107944,GoTo Logistics,2024-05-28,2024-05-31
ORD107945,SiCepat,2023-12-16,2023-12-21
ORD107946,JNE,2024-04-27,2024-04-28
ORD107947,nan,2023-11-25,2023-12-01
ORD107948,GoTo Logistics,2023-03-09,2023-03-12
ORD107949,JNE,2022-07-17,2022-07-20
ORD107950,GoTo Logistics,2024-02-24,2024-02-27
ORD107951,JNE,2023-12-09,2023-12-13
ORD107952,JNE,2024-08-13,2024-08-17
ORD107953,SiCepat,2023-09-09,2023-09-14
ORD107954,JNE,2023-03-13,2023-03-19
ORD107955,GoTo Logistics,2024-02-12,2024-02-14
ORD107956,GoTo Logistics,2023-08-27,2023-08-30
ORD107957,JNE,2024-03-04,2024-03-06
ORD107958,AnterAja,2023-04-24,2023-04-26
ORD107959,JNE,2024-03-20,2024-03-26
ORD107960,GoTo Logistics,2023-08-24,2023-08-25
ORD107961,GoTo Logistics,2024-09-22,2024-09-25
ORD107962,GoTo Logistics,2023-01-03,2023-01-04
ORD107963,GoTo Logistics,2022-07-09,2022-07-12
ORD107964,JNE,2024-03-13,2024-03-19
ORD107965,SiCepat,2023-04-30,2023-05-04
ORD107966,JNE,2022-08-31,2022-09-03
ORD107967,GoTo Logistics,2024-02-24,2024-02-27
ORD107968,SiCepat,2022-01-29,2022-02-02
ORD107969,AnterAja,2023-12-04,2023-12-10
ORD107970,nan,2024-02-02,2024-02-03
ORD107971,AnterAja,2024-03-13,2024-03-15
ORD107972,GoTo Logistics,2022-05-05,2022-05-09
ORD107973,GoTo Logistics,2024-08-07,2024-08-13
ORD107974,GoTo Logistics,2023-11-22,2023-11-25
ORD107975,AnterAja,2022-07-23,2022-07-25
ORD107976,AnterAja,2023-01-10,2023-01-16
ORD107977,GoTo Logistics,2023-10-23,2023-10-25
ORD107978,SiCepat,2022-08-11,2022-08-16
ORD107979,JNE,2022-12-17,2022-12-19
ORD107980,GoTo Logistics,2023-12-29,2024-01-03
ORD107981,nan,2023-11-17,2023-11-19
ORD107982,SiCepat,2022-10-06,2022-10-11
ORD107983,JNE,2023-09-29,2023-10-05
ORD107984,AnterAja,2022-12-24,2022-12-25
ORD107985,GoTo Logistics,2024-01-03,2024-01-06
ORD107986,GoTo Logistics,2023-06-11,2023-06-17
ORD107987,AnterAja,2024-04-04,2024-04-05
ORD107988,GoTo Logistics,2024-04-29,2024-05-01
ORD107989,GoTo Logistics,2023-01-26,2023-01-29
ORD107990,GoTo Logistics,2024-06-04,2024-06-08
ORD107991,GoTo Logistics,2022-04-24,2022-04-27
ORD107992,SiCepat,2024-06-24,2024-06-30
ORD107993,GoTo Logistics,2022-10-21,2022-10-24
ORD107994,AnterAja,2024-07-17,2024-07-23
ORD107995,SiCepat,2022-11-08,2022-11-11
ORD107996,GoTo Logistics,2022-10-01,2022-10-03
ORD107997,GoTo Logistics,2023-07-14,2023-07-19
ORD107998,SiCepat,2022-11-22,2022-11-23
ORD107999,JNE,2023-03-22,2023-03-24
ORD108000,GoTo Logistics,2024-11-03,2024-11-07
ORD108001,JNE,2023-10-22,2023-10-28
ORD108002,GoTo Logistics,2023-05-20,2023-05-21
ORD108003,SiCepat,2024-01-07,2024-01-13
ORD108004,GoTo Logistics,2023-05-15,2023-05-18
ORD108005,JNE,2023-01-16,2023-01-17
ORD108006,SiCepat,2024-01-14,2024-01-17
ORD108007,SiCepat,2023-12-17,2023-12-23
ORD108008,nan,2022-05-30,2022-06-03
ORD108009,GoTo Logistics,2022-10-26,2022-10-31
ORD108010,JNE,2023-05-24,2023-05-29
ORD108011,JNE,2022-08-11,2022-08-13
ORD108012,JNE,2023-12-25,2023-12-31
ORD108013,GoTo Logistics,2023-01-13,2023-01-18
ORD108014,SiCepat,2024-05-11,2024-05-13
ORD108015,JNE,2024-05-01,2024-05-04
ORD108016,GoTo Logistics,2022-09-05,2022-09-07
ORD108017,JNE,2024-05-04,2024-05-08
ORD108018,GoTo Logistics,2022-12-05,2022-12-08
ORD108019,GoTo Logistics,2023-09-27,2023-10-02
ORD108020,GoTo Logistics,2023-05-10,2023-05-16
ORD108021,JNE,2024-01-31,2024-02-03
ORD108022,AnterAja,2023-09-03,2023-09-05
ORD108023,JNE,2024-07-31,2024-08-05
ORD108024,GoTo Logistics,2023-05-25,2023-05-31
ORD108025,GoTo Logistics,2024-01-11,2024-01-13
ORD108026,GoTo Logistics,2022-12-27,2022-12-29
ORD108027,GoTo Logistics,2022-02-14,2022-02-20
ORD108028,GoTo Logistics,2022-12-04,2022-12-10
ORD108029,GoTo Logistics,2023-12-11,2023-12-16
ORD108030,SiCepat,2023-08-12,2023-08-14
ORD108031,GoTo Logistics,2023-05-25,2023-05-26
ORD108032,GoTo Logistics,2022-11-04,2022-11-10
ORD108033,AnterAja,2023-12-15,2023-12-13
ORD108034,AnterAja,2024-01-10,2024-01-15
ORD108035,SiCepat,2024-09-25,2024-09-27
ORD108036,GoTo Logistics,2023-09-22,2023-09-28
ORD108037,SiCepat,2024-06-11,2024-06-17
ORD108038,GoTo Logistics,2022-07-14,2022-07-17
ORD108039,GoTo Logistics,2024-05-09,2024-05-11
ORD108040,GoTo Logistics,2024-05-02,2024-05-06
ORD108041,JNE,2024-07-30,2024-08-03
ORD108042,GoTo Logistics,2023-10-14,2023-10-18
ORD108043,GoTo Logistics,2022-04-21,2022-04-25
ORD108044,JNE,2024-09-02,2024-09-08
ORD108045,AnterAja,2022-09-22,2022-09-25
ORD108046,GoTo Logistics,2023-05-23,2023-05-25
ORD108047,SiCepat,2022-08-08,2022-08-09
ORD108048,SiCepat,2022-06-16,2022-06-18
ORD108049,SiCepat,2024-03-18,2024-03-20
ORD108050,nan,2023-05-17,2023-05-22
ORD108051,GoTo Logistics,2022-07-10,2022-07-16
ORD108052,GoTo Logistics,2023-04-18,2023-04-21
ORD108053,SiCepat,2024-03-22,2024-03-23
ORD108054,GoTo Logistics,2023-07-27,2023-07-29
ORD108055,GoTo Logistics,2023-12-18,2023-12-24
ORD108056,GoTo Logistics,2022-08-22,2022-08-24
ORD108057,SiCepat,2023-04-24,2023-04-21
ORD108058,SiCepat,2023-05-07,2023-05-13
ORD108059,GoTo Logistics,2024-08-27,2024-08-30
ORD108060,JNE,2023-06-18,2023-06-24
ORD108061,AnterAja,2022-08-01,2022-08-04
ORD108062,GoTo Logistics,2023-10-04,2023-10-09
ORD108063,SiCepat,2023-06-09,2023-06-14
ORD108064,JNE,2022-04-03,2022-04-04
ORD108065,GoTo Logistics,2023-01-23,2023-01-28
ORD108066,GoTo Logistics,2024-03-18,2024-03-21
ORD108067,GoTo Logistics,2023-09-11,2023-09-16
ORD108068,nan,2023-08-07,2023-08-12
ORD108069,SiCepat,2022-10-25,2022-10-27
ORD108070,GoTo Logistics,2023-08-11,2023-08-17
ORD108071,GoTo Logistics,2023-07-09,2023-07-10
ORD108072,SiCepat,2023-02-23,2023-02-28
ORD108073,GoTo Logistics,2024-09-05,2024-09-10
ORD108074,GoTo Logistics,2023-06-19,2023-06-20
ORD108075,SiCepat,2024-10-03,2024-10-09
ORD108076,GoTo Logistics,2024-03-17,2024-03-20
ORD108077,GoTo Logistics,2023-09-25,2023-09-27
ORD108078,GoTo Logistics,2023-09-22,2023-09-25
ORD108079,SiCepat,2023-07-10,2023-07-14
ORD108080,GoTo Logistics,2022-08-27,2022-08-31
ORD108081,GoTo Logistics,2022-08-04,2022-08-05
ORD108082,GoTo Logistics,2022-09-25,2022-09-26
ORD108083,nan,2023-06-12,2023-06-14
ORD108084,SiCepat,2023-10-28,2023-11-01
ORD108085,SiCepat,2023-02-07,2023-02-13
ORD108086,AnterAja,2023-11-22,2023-11-24
ORD108087,JNE,2022-10-02,2022-10-08
ORD108088,SiCepat,2023-03-18,2023-03-19
ORD108089,JNE,2023-09-18,2023-09-20
ORD108090,AnterAja,2024-06-04,2024-06-08
ORD108091,GoTo Logistics,2023-09-13,2023-09-14
ORD108092,SiCepat,2024-08-17,2024-08-22
ORD108093,GoTo Logistics,2023-01-03,2023-01-04
ORD108094,JNE,2022-10-10,2022-10-13
ORD108095,JNE,2023-04-21,2023-04-25
