order_id,user_id,order_date,payment_method,promo_amount,total_amount
ORD146431,USR18440,2024-01-03,ovo,0,1670064
ORD146432,USR12039,2022-02-03,BCA Virtual Account,0,483549
ORD146433,USR06519,2022-07-27,OVO,0,182218
ORD146434,USR49666,2022-07-29,ovo,0,832588
ORD146435,USR00112,2023-01-10,bca va,0,322018
ORD146436,USR19685,2024-03-29,bca va,10000,122470
ORD146437,USR02018,2022-05-06,GoPay,20000,542918
ORD146438,USR13774,2023-08-01,gopay,0,1751151
ORD146439,USR46966,2023-03-16,COD,0,748352
ORD146440,USR43760,2024-02-20,COD,10000,952587
ORD146441,USR19382,2023-01-22,gopay,0,82371
ORD146442,USR05743,2022-09-22,gopay,10000,569679
ORD146443,USR31745,2024-01-08,Mandiri VA,10000,838171
ORD146444,USR36856,2022-12-23,bca va,20000,303509
ORD146445,USR08748,2024-05-12,Mandiri VA,0,1133509
ORD146446,USR14795,2022-08-04,bca va,10000,435013
ORD146447,USR21240,2022-07-22,GO-PAY,20000,1905649
ORD146448,USR34772,2024-02-21,ovo,0,1310104
ORD146449,USR05493,2022-04-13,bca va,0,1077875
ORD146450,USR28661,2023-08-26,BCA Virtual Account,10000,734315
ORD146451,USR27852,2023-05-20,BCA Virtual Account,0,1261657
ORD146452,USR02895,2024-03-24,BCA Virtual Account,10000,1948257
ORD146453,USR34656,2023-09-12,ovo,20000,1396604
ORD146454,USR39742,2023-12-28,ovo,0,917976
ORD146455,USR17503,2022-04-30,OVO,20000,1226011
ORD146456,USR42408,2023-03-07,GO-PAY,50000,734892
ORD146457,USR15308,2024-03-21,GO-PAY,10000,999999999
ORD146458,USR35438,2022-12-16,GO-PAY,0,561921
ORD146459,USR27463,2023-10-26,gopay,0,509372
ORD146460,USR45316,2023-11-12,BCA Virtual Account,0,133591
ORD146461,USR06845,2022-05-13,Mandiri VA,0,875211
ORD146462,USR29746,2023-09-19,COD,0,973306
ORD146463,USR27231,2023-12-26,Mandiri VA,0,1145035
ORD146464,USR34686,2023-12-23,GO-PAY,0,759161
ORD146465,USR21019,2023-10-20,COD,0,470283
ORD146466,USR16405,2023-10-14,bca va,0,148374
ORD146467,USR08919,2023-03-11,ovo,0,1554018
ORD146468,USR48475,2023-09-30,OVO,20000,259791
ORD146469,USR24283,2022-12-26,GO-PAY,0,245299
ORD146470,USR31604,2024-05-21,GoPay,0,627897
ORD146471,USR15514,2022-04-06,COD,0,913595
ORD146472,USR07228,2023-09-21,COD,10000,418040
ORD146473,USR43886,2022-09-16,gopay,0,361552
ORD146474,USR13041,2022-08-04,BCA Virtual Account,0,805245
ORD146475,USR45800,2024-01-24,OVO,0,1339810
ORD146476,USR05262,2023-10-21,ovo,0,1081255
ORD146477,USR46297,2023-05-30,gopay,0,478485
ORD146478,USR18483,2023-10-07,GoPay,20000,1161012
ORD146479,USR45325,2023-11-08,OVO,0,297119
ORD146480,USR47852,2022-12-13,ovo,0,307617
ORD146481,USR44816,2023-04-09,GoPay,10000,129788
ORD146482,USR41153,2023-01-24,COD,0,1639552
ORD146483,USR37058,2024-08-03,Mandiri VA,10000,1627026
ORD146484,USR06163,2023-07-18,OVO,0,713249
ORD146485,USR06702,2024-04-03,bca va,0,1077847
ORD146486,USR37679,2024-03-19,GoPay,0,251441
ORD146487,USR31772,2023-02-07,ovo,0,929307
ORD146488,USR46365,2022-06-18,Mandiri VA,0,1573648
ORD146489,USR06814,2023-11-29,ovo,10000,372413
ORD146490,USR17458,2023-11-01,GoPay,0,896217
ORD146491,USR40232,2023-04-29,BCA Virtual Account,0,1791749
ORD146492,USR35787,2023-06-04,Mandiri VA,0,1829318
ORD146493,USR26526,2022-10-29,bca va,0,739815
ORD146494,USR18502,2022-03-31,gopay,0,1898961
ORD146495,USR08033,2023-05-06,GO-PAY,0,622251
ORD146496,USR29586,2022-09-07,gopay,0,980699
ORD146497,USR43152,2023-01-25,COD,0,1435700
ORD146498,USR10216,2023-05-02,GoPay,0,611722
ORD146499,USR25855,2022-07-12,COD,10000,842393
ORD146500,USR23081,2023-07-11,BCA Virtual Account,0,613267
ORD146501,USR33538,2022-10-04,GO-PAY,50000,148950
ORD146502,USR34613,2023-08-06,Mandiri VA,20000,1720958
ORD146503,USR44133,2023-06-04,ovo,0,56210
ORD146504,USR44249,2022-08-09,ovo,0,1861852
ORD146505,USR24826,2023-02-14,BCA Virtual Account,0,1789736
ORD146506,USR12533,2022-12-02,OVO,0,1511906
ORD146507,USR04791,2023-11-01,ovo,20000,150132
ORD146508,USR10343,2021-11-12,Mandiri VA,0,137320
ORD146509,USR41397,2022-08-21,OVO,50000,1961744
ORD146510,USR31145,2022-06-10,GO-PAY,10000,667016
ORD146511,USR36062,2023-04-13,GoPay,0,840461
ORD146512,USR09449,2022-12-20,BCA Virtual Account,10000,1069774
ORD146513,USR41043,2023-10-26,BCA Virtual Account,10000,315445
ORD146514,USR22808,2024-09-04,GO-PAY,0,171613
ORD146515,USR26459,2024-01-21,gopay,0,1107088
ORD146516,USR46934,2023-09-08,ovo,10000,1035237
ORD146517,USR04021,2023-11-19,BCA Virtual Account,10000,1869065
ORD146518,USR29913,2023-04-02,gopay,10000,1512797
ORD146519,USR14895,2023-09-10,bca va,0,999999999
ORD146520,USR11227,2023-11-16,OVO,0,1006687
ORD146521,USR44626,2023-03-05,GO-PAY,0,1984920
ORD146522,USR30967,2024-06-04,bca va,20000,1072855
ORD146523,USR05873,2022-09-01,bca va,0,767824
ORD146524,USR34224,2022-02-01,OVO,10000,734368
ORD146525,USR37561,2023-02-05,GO-PAY,0,1231649
ORD146526,USR26298,2023-01-20,ovo,10000,1853313
ORD146527,USR19237,2023-12-10,ovo,20000,1275224
ORD146528,USR41701,2023-05-30,BCA Virtual Account,20000,1066874
ORD146529,USR47287,2023-11-07,bca va,0,1419031
ORD146530,USR11190,2023-06-14,OVO,0,1680040
ORD146531,USR03217,2022-12-10,COD,0,50826
ORD146532,USR17872,2022-10-31,ovo,10000,493149
ORD146533,USR37085,2022-06-20,bca va,0,1884971
ORD146534,USR34291,2023-09-02,BCA Virtual Account,20000,1954936
ORD146535,USR22201,2022-10-09,GO-PAY,0,1027622
ORD146536,USR42256,2023-06-09,GO-PAY,0,765992
ORD146537,USR27154,2023-10-06,BCA Virtual Account,0,1378091
ORD146538,USR46546,2023-09-15,bca va,0,999999999
ORD146539,USR31309,2023-09-28,gopay,0,1766429
ORD146540,USR04792,2023-12-29,BCA Virtual Account,0,1701340
ORD146541,USR11423,2024-01-24,gopay,0,1909479
ORD146542,USR05361,2024-05-01,Mandiri VA,0,566508
ORD146543,USR07746,2023-04-12,BCA Virtual Account,0,1643033
ORD146544,USR00163,2024-01-11,bca va,0,1485355
ORD146545,USR13976,2022-10-15,BCA Virtual Account,0,1747309
ORD146546,USR02233,2022-12-04,BCA Virtual Account,0,1820359
ORD146547,USR36798,2022-08-01,Mandiri VA,10000,138528
ORD146548,USR33946,2023-12-13,bca va,0,-150000
ORD146549,USR16876,2022-03-08,BCA Virtual Account,20000,444908
ORD146550,USR41529,2023-11-17,GoPay,0,1181471
ORD146551,USR32053,2023-09-22,Mandiri VA,10000,1324769
ORD146552,USR37313,2022-08-16,bca va,0,777183
ORD146553,USR38729,2022-12-03,gopay,10000,1429229
ORD146554,USR44919,2023-08-26,Mandiri VA,0,1025188
ORD146555,USR14726,2023-02-22,OVO,0,1708194
ORD146556,USR04061,2024-05-26,bca va,0,999999999
ORD146557,USR20768,2023-04-18,bca va,0,503066
ORD146558,USR02220,2023-06-08,COD,0,1815981
ORD146559,USR15640,2022-03-25,GO-PAY,0,823075
ORD146560,USR10804,2023-08-20,ovo,10000,1931640
ORD146561,USR23602,2023-02-24,GoPay,20000,198817
ORD146562,USR44219,2023-08-17,BCA Virtual Account,50000,1704336
ORD146563,USR05236,2022-10-09,COD,0,1422400
ORD146564,USR33630,2023-01-11,gopay,0,1689366
ORD146565,USR32468,2023-07-25,GO-PAY,10000,1365852
ORD146566,USR35086,2023-05-05,bca va,20000,1591208
ORD146567,USR27671,2024-01-30,Mandiri VA,0,152056
ORD146568,USR11830,2022-10-30,OVO,10000,507623
ORD146569,USR19225,2022-12-11,COD,20000,191421
ORD146570,USR00699,2024-02-12,OVO,20000,1985217
ORD146571,USR47724,2024-11-24,GoPay,0,569853
ORD146572,USR20276,2022-11-12,gopay,10000,1541688
ORD146573,USR10719,2023-05-15,Mandiri VA,0,1981724
ORD146574,USR01726,2022-12-28,OVO,10000,203185
ORD146575,USR22701,2024-01-08,COD,0,1977854
ORD146576,USR04333,2022-11-24,Mandiri VA,0,247552
ORD146577,USR25923,2023-12-13,bca va,10000,1141410
ORD146578,USR37047,2023-09-29,bca va,20000,83691
ORD146579,USR18168,2024-01-06,ovo,0,1376224
ORD146580,USR02218,2023-06-24,BCA Virtual Account,0,609445
ORD146581,USR07080,2024-01-02,Mandiri VA,0,1395112
ORD146582,USR23920,2023-01-19,bca va,20000,692270
ORD146583,USR16106,2023-06-02,bca va,0,1509908
ORD146584,USR11121,2024-02-11,COD,20000,1251879
ORD146585,USR26432,2023-04-02,gopay,0,169724
ORD146586,USR47637,2023-05-21,GoPay,0,1109882
ORD146587,USR48542,2024-05-01,bca va,10000,1714130
ORD146588,USR25100,2023-04-14,GoPay,10000,1757849
ORD146589,USR46560,2022-01-09,GO-PAY,0,1386964
ORD146590,USR27425,2023-02-16,bca va,0,1758350
ORD146591,USR06237,2023-11-08,bca va,10000,1484627
ORD146592,USR28286,2022-06-12,COD,0,1179388
ORD146593,USR25117,2024-04-15,BCA Virtual Account,0,1688120
ORD146594,USR06725,2023-10-31,GoPay,0,1800718
ORD146595,USR42384,2023-04-23,GoPay,0,1077040
ORD146596,USR22084,2023-08-27,bca va,20000,1629491
ORD146597,USR45766,2023-02-11,ovo,0,-150000
ORD146598,USR35799,2023-08-09,gopay,0,170787
ORD146599,USR28847,2023-06-28,bca va,20000,1219144
ORD146600,USR34491,2024-05-12,gopay,0,296601
ORD146601,USR28871,2022-05-04,GoPay,0,789461
ORD146602,USR38293,2024-04-01,GO-PAY,0,1555448
ORD146603,USR20126,2023-08-30,COD,0,999999999
ORD146604,USR27303,2022-01-16,GO-PAY,0,1467186
ORD146605,USR18679,2022-07-14,GoPay,10000,1940563
ORD146606,USR45580,2022-10-11,BCA Virtual Account,10000,702399
ORD146607,USR04031,2024-02-12,OVO,0,1610428
ORD146608,USR03837,2024-01-17,GoPay,0,1971020
ORD146609,USR29478,2023-11-01,GO-PAY,10000,787046
ORD146610,USR27234,2023-02-10,GO-PAY,50000,614966
ORD146611,USR13337,2022-01-28,Mandiri VA,10000,928970
ORD146612,USR33595,2023-03-03,BCA Virtual Account,0,598918
ORD146613,USR36978,2024-09-25,ovo,0,1873915
ORD146614,USR25713,2024-09-17,ovo,50000,426421
ORD146615,USR01469,2023-12-04,GO-PAY,10000,235417
ORD146616,USR26333,2023-08-15,GO-PAY,0,214309
ORD146617,USR09372,2023-05-09,gopay,20000,1881221
ORD146618,USR18400,2022-02-04,COD,10000,827055
ORD146619,USR29760,2022-12-11,Mandiri VA,0,1747016
ORD146620,USR03106,2023-01-30,OVO,0,959245
ORD146621,USR33293,2023-10-26,bca va,20000,1738159
ORD146622,USR49988,2023-03-06,BCA Virtual Account,0,863432
ORD146623,USR47938,2023-03-10,GO-PAY,0,1717229
ORD146624,USR29244,2023-11-06,BCA Virtual Account,0,785082
ORD146625,USR46270,2022-07-10,bca va,10000,435876
ORD146626,USR40662,2022-12-27,BCA Virtual Account,0,1808660
ORD146627,USR02437,2023-11-06,gopay,20000,1442934
ORD146628,USR01631,2023-11-14,BCA Virtual Account,20000,1610022
ORD146629,USR49448,2022-06-30,COD,0,532328
ORD146630,USR24238,2022-12-29,GoPay,20000,1038451
ORD146631,USR39027,2022-07-03,COD,0,1006661
ORD146632,USR03751,2023-05-03,GoPay,0,1680242
ORD146633,USR30814,2024-08-06,gopay,0,1497501
ORD146634,USR17559,2022-03-29,GO-PAY,10000,1246900
ORD146635,USR34830,2023-09-03,BCA Virtual Account,50000,1424592
ORD146636,USR05761,2023-11-23,COD,0,1009562
ORD146637,USR01935,2023-10-23,GO-PAY,0,1410600
ORD146638,USR34365,2024-10-04,Mandiri VA,0,176430
ORD146639,USR41813,2023-11-25,GoPay,20000,842550
ORD146640,USR35992,2023-04-28,gopay,0,1326892
ORD146641,USR34926,2023-06-05,GO-PAY,0,1189609
ORD146642,USR21415,2023-05-19,bca va,0,1448846
ORD146643,USR41621,2022-09-18,BCA Virtual Account,10000,1718870
ORD146644,USR41578,2023-01-29,GO-PAY,0,763816
ORD146645,USR14627,2023-11-09,bca va,10000,1214197
ORD146646,USR32023,2024-07-29,gopay,10000,1125566
ORD146647,USR12216,2023-07-06,GO-PAY,0,352892
ORD146648,USR44166,2023-01-24,BCA Virtual Account,10000,1852606
ORD146649,USR20163,2022-04-22,ovo,10000,208140
ORD146650,USR42605,2024-08-28,OVO,0,254371
ORD146651,USR32754,2022-07-13,GO-PAY,0,1939468
ORD146652,USR45589,2022-02-24,Mandiri VA,0,1264251
ORD146653,USR10890,2023-10-13,GO-PAY,0,1853544
ORD146654,USR10392,2022-06-24,bca va,10000,1955427
ORD146655,USR40043,2023-12-29,COD,0,170758
ORD146656,USR16714,2023-10-27,gopay,0,1677696
ORD146657,USR42144,2023-08-28,Mandiri VA,0,879703
ORD146658,USR48464,2022-12-16,GO-PAY,0,914378
ORD146659,USR33331,2022-08-07,bca va,20000,936242
ORD146660,USR23705,2023-09-30,COD,0,817454
ORD146661,USR09830,2022-08-04,GO-PAY,20000,1455016
ORD146662,USR27942,2023-04-05,BCA Virtual Account,10000,706196
ORD146663,USR10248,2023-04-17,ovo,0,1524998
ORD146664,USR28725,2023-12-23,COD,0,433863
ORD146665,USR00096,2022-07-28,BCA Virtual Account,10000,944333
ORD146666,USR26987,2024-01-10,COD,0,320296
ORD146667,USR08289,2023-11-20,bca va,0,1752925
ORD146668,USR11295,2022-08-27,GO-PAY,0,1946926
ORD146669,USR17325,2023-01-03,OVO,0,1229265
ORD146670,USR43168,2023-09-07,COD,0,996949
ORD146671,USR38275,2023-02-22,OVO,0,1336402
ORD146672,USR10615,2023-12-04,COD,0,948135
ORD146673,USR36415,2023-07-21,Mandiri VA,0,1499439
ORD146674,USR45447,2022-10-20,gopay,10000,295980
ORD146675,USR49777,2023-06-06,GoPay,0,1586987
ORD146676,USR16583,2021-11-06,gopay,0,1740598
ORD146677,USR28031,2023-03-18,BCA Virtual Account,0,176754
ORD146678,USR48280,2022-06-09,OVO,0,1197124
ORD146679,USR40804,2024-01-13,gopay,0,1119500
ORD146680,USR40716,2024-01-20,OVO,10000,1876999
ORD146681,USR24576,2023-10-08,GO-PAY,10000,1167049
ORD146682,USR43684,2023-07-19,BCA Virtual Account,0,873295
ORD146683,USR11769,2023-08-13,ovo,0,342577
ORD146684,USR41874,2024-05-15,OVO,20000,-150000
ORD146685,USR13938,2022-08-01,COD,0,1342096
ORD146686,USR04252,2023-09-13,bca va,10000,1066234
ORD146687,USR20642,2023-09-14,GoPay,0,1690544
ORD146688,USR41593,2024-06-23,ovo,20000,313815
ORD146689,USR24264,2023-07-10,Mandiri VA,0,1585195
ORD146690,USR25469,2024-04-16,BCA Virtual Account,20000,1562566
ORD146691,USR16197,2022-10-12,GoPay,0,1830632
ORD146692,USR13016,2023-12-05,GoPay,0,1825685
ORD146693,USR25178,2022-08-25,ovo,50000,155217
ORD146694,USR00635,2024-05-28,BCA Virtual Account,10000,922660
ORD146695,USR02479,2023-10-01,OVO,0,1398927
ORD146696,USR18197,2022-07-08,gopay,10000,410253
ORD146697,USR29518,2022-11-08,COD,10000,843628
ORD146698,USR14412,2023-08-06,GoPay,0,1248659
ORD146699,USR49785,2023-10-08,Mandiri VA,50000,527252
ORD146700,USR15057,2024-01-11,gopay,0,543421
ORD146701,USR17079,2024-03-20,gopay,50000,1922321
ORD146702,USR31204,2024-02-14,gopay,0,1197309
ORD146703,USR33962,2022-12-07,Mandiri VA,20000,866409
ORD146704,USR36918,2023-07-29,GoPay,0,1399965
ORD146705,USR29295,2022-04-24,GO-PAY,20000,210298
ORD146706,USR20959,2024-01-22,bca va,0,362181
ORD146707,USR14829,2022-10-09,COD,20000,407176
ORD146708,USR12235,2024-07-16,GO-PAY,0,1347093
ORD146709,USR08086,2023-03-25,bca va,0,1252793
ORD146710,USR38372,2024-03-11,Mandiri VA,0,1586579
ORD146711,USR09337,2024-09-25,OVO,10000,1166986
ORD146712,USR48181,2023-12-07,gopay,10000,786068
ORD146713,USR14058,2023-05-31,GoPay,0,322030
ORD146714,USR04756,2022-10-24,GoPay,0,1010580
ORD146715,USR22435,2023-03-08,BCA Virtual Account,10000,1156085
ORD146716,USR40271,2023-06-07,bca va,0,1747520
ORD146717,USR32652,2024-06-09,BCA Virtual Account,0,285753
ORD146718,USR17643,2022-02-24,ovo,0,928803
ORD146719,USR01769,2023-08-15,OVO,0,897516
ORD146720,USR16105,2022-08-22,bca va,0,1085869
ORD146721,USR30342,2023-06-04,GO-PAY,20000,1033685
ORD146722,USR24962,2022-11-27,BCA Virtual Account,0,304214
ORD146723,USR40578,2024-02-12,Mandiri VA,50000,482662
ORD146724,USR35214,2024-02-21,GO-PAY,0,533696
ORD146725,USR29465,2023-09-17,GoPay,0,1489163
ORD146726,USR24338,2022-07-12,GoPay,0,1644648
ORD146727,USR39240,2022-04-23,ovo,0,1423856
ORD146728,USR07091,2024-08-17,gopay,20000,593302
ORD146729,USR14412,2023-05-08,GO-PAY,20000,690946
ORD146730,USR12429,2022-08-17,GoPay,20000,1355968
ORD146731,USR44153,2023-04-01,GO-PAY,0,1067405
ORD146732,USR42343,2023-12-18,gopay,10000,1719755
ORD146733,USR34411,2023-10-10,bca va,0,141376
ORD146734,USR38052,2023-04-28,GoPay,10000,662660
ORD146735,USR46815,2024-06-12,Mandiri VA,0,631279
ORD146736,USR31372,2024-01-28,bca va,0,630008
ORD146737,USR24553,2024-04-14,GoPay,10000,1610639
ORD146738,USR36260,2023-05-01,GoPay,10000,1602301
ORD146739,USR19476,2024-02-05,BCA Virtual Account,0,1055655
ORD146740,USR19218,2024-06-13,GO-PAY,0,1156341
ORD146741,USR40177,2024-03-17,BCA Virtual Account,20000,1859587
ORD146742,USR01716,2023-04-09,bca va,0,124363
ORD146743,USR47588,2023-03-20,bca va,0,1285454
ORD146744,USR21160,2023-07-12,GoPay,0,1306395
ORD146745,USR22096,2024-04-27,OVO,0,846460
ORD146746,USR18721,2022-08-16,gopay,0,1011907
ORD146747,USR32717,2024-05-17,GoPay,0,1004040
ORD146748,USR39767,2024-02-12,bca va,10000,1351818
ORD146749,USR49528,2022-06-09,ovo,10000,1526212
ORD146750,USR10732,2024-06-14,GoPay,0,1277794
ORD146751,USR04279,2023-08-15,COD,0,817334
ORD146752,USR08170,2023-10-18,GoPay,20000,239744
ORD146753,USR40251,2024-03-04,Mandiri VA,0,1780266
ORD146754,USR40016,2023-10-30,GoPay,0,535026
ORD146755,USR14153,2023-02-28,BCA Virtual Account,50000,1961043
ORD146756,USR28822,2024-01-19,BCA Virtual Account,0,274644
ORD146757,USR40673,2022-12-22,Mandiri VA,0,1629115
ORD146758,USR45131,2023-04-09,ovo,0,594185
ORD146759,USR09135,2023-03-21,OVO,0,1132296
ORD146760,USR47277,2023-03-01,COD,0,604148
ORD146761,USR02391,2024-06-20,gopay,0,1482222
ORD146762,USR09098,2022-05-05,COD,0,1566372
ORD146763,USR23533,2022-09-15,GO-PAY,0,366029
ORD146764,USR26256,2022-08-24,COD,20000,687619
ORD146765,USR32731,2024-02-02,ovo,50000,1371924
ORD146766,USR07622,2022-04-22,Mandiri VA,0,1223613
ORD146767,USR36556,2022-11-22,COD,0,1763858
ORD146768,USR35904,2024-02-29,OVO,0,115367
ORD146769,USR03781,2024-10-24,GoPay,20000,1270882
ORD146770,USR12286,2022-07-29,COD,0,1685400
ORD146771,USR11246,2023-12-11,Mandiri VA,0,1669955
ORD146772,USR04793,2023-09-08,gopay,0,1976440
ORD146773,USR14653,2024-01-01,ovo,0,83197
ORD146774,USR03997,2024-04-19,GO-PAY,10000,302782
ORD146775,USR05056,2024-02-03,ovo,0,1737873
ORD146776,USR00944,2024-08-26,ovo,0,99188
ORD146777,USR13164,2023-08-07,ovo,10000,387932
ORD146778,USR41941,2022-07-12,bca va,0,931721
ORD146779,USR02209,2023-02-06,Mandiri VA,0,1337491
ORD146780,USR33693,2023-08-02,OVO,0,1597033
ORD146781,USR34479,2023-04-28,BCA Virtual Account,0,120324
ORD146782,USR05156,2023-04-15,BCA Virtual Account,0,888540
ORD146783,USR45783,2024-03-20,GoPay,0,1231470
ORD146784,USR03572,2022-05-16,OVO,20000,1165863
ORD146785,USR28332,2024-04-14,gopay,0,1619007
ORD146786,USR04339,2023-06-27,bca va,0,1112162
ORD146787,USR21500,2023-01-13,OVO,0,117093
ORD146788,USR06889,2024-02-23,OVO,10000,547343
ORD146789,USR10917,2023-10-02,GoPay,10000,1236581
ORD146790,USR13415,2024-11-11,ovo,0,541271
ORD146791,USR18551,2022-09-18,COD,0,245549
ORD146792,USR18911,2021-10-19,Mandiri VA,0,1469981
ORD146793,USR18203,2023-02-28,COD,0,1360021
ORD146794,USR38352,2024-03-27,BCA Virtual Account,0,115639
ORD146795,USR30261,2023-12-12,Mandiri VA,10000,533073
ORD146796,USR44878,2024-02-15,COD,0,1021344
ORD146797,USR37178,2023-06-19,gopay,10000,1913997
ORD146798,USR12573,2024-04-09,bca va,0,1251888
ORD146799,USR05986,2024-05-09,Mandiri VA,20000,999999999
ORD146800,USR33403,2023-06-25,gopay,0,517259
ORD146801,USR29153,2023-08-22,Mandiri VA,10000,1477729
ORD146802,USR32866,2023-09-11,COD,0,1714813
ORD146803,USR14824,2023-06-15,GO-PAY,20000,515761
ORD146804,USR09157,2022-07-21,GoPay,0,697444
ORD146805,USR18846,2023-08-16,GoPay,0,1685277
ORD146806,USR05222,2023-01-23,OVO,0,1429889
ORD146807,USR49848,2022-11-07,bca va,10000,1699008
ORD146808,USR47388,2023-11-28,bca va,0,1521125
ORD146809,USR14095,2022-12-24,Mandiri VA,0,223626
ORD146810,USR28743,2021-10-26,gopay,0,1285543
ORD146811,USR35080,2023-05-08,bca va,0,1010129
ORD146812,USR18658,2023-09-21,BCA Virtual Account,0,375240
ORD146813,USR17195,2022-09-06,GO-PAY,0,484234
ORD146814,USR44113,2022-12-10,OVO,0,161292
ORD146815,USR38730,2023-05-19,Mandiri VA,0,943094
ORD146816,USR09626,2023-10-23,ovo,0,1805268
ORD146817,USR42549,2022-11-16,COD,0,1887079
ORD146818,USR37249,2023-06-17,bca va,0,973880
ORD146819,USR27844,2024-07-18,gopay,20000,234697
ORD146820,USR22396,2023-02-07,bca va,0,1096323
ORD146821,USR42252,2023-10-14,Mandiri VA,0,161132
ORD146822,USR19984,2024-04-17,Mandiri VA,0,1345933
ORD146823,USR26647,2023-09-23,gopay,10000,1326584
ORD146824,USR27227,2023-06-30,GO-PAY,0,627814
ORD146825,USR28264,2023-07-17,BCA Virtual Account,0,522546
ORD146826,USR29001,2023-01-22,COD,20000,706631
ORD146827,USR27390,2023-07-02,BCA Virtual Account,0,1058383
ORD146828,USR06699,2024-08-31,GO-PAY,0,449879
ORD146829,USR06006,2022-10-05,OVO,0,1753227
ORD146830,USR00002,2023-05-09,GoPay,10000,104440
ORD146831,USR13556,2022-10-12,gopay,0,1288386
ORD146832,USR23956,2024-01-25,COD,0,256370
ORD146833,USR14294,2022-10-15,GoPay,0,132561
ORD146834,USR06093,2023-03-29,Mandiri VA,0,691199
ORD146835,USR03743,2023-09-24,OVO,0,594308
ORD146836,USR21305,2022-10-29,GoPay,0,1141924
ORD146837,USR04207,2024-01-15,BCA Virtual Account,10000,326969
ORD146838,USR42782,2023-10-20,COD,20000,417774
ORD146839,USR46142,2022-10-13,GO-PAY,0,137219
ORD146840,USR34524,2022-10-28,bca va,0,956961
ORD146841,USR36096,2023-08-18,GoPay,10000,1442701
ORD146842,USR21793,2023-01-15,Mandiri VA,0,905013
ORD146843,USR07062,2023-07-07,COD,0,898850
ORD146844,USR03935,2023-07-26,Mandiri VA,0,1614461
ORD146845,USR31037,2023-06-19,ovo,0,1613468
ORD146846,USR06602,2023-11-13,BCA Virtual Account,0,656110
ORD146847,USR35525,2022-09-12,bca va,10000,92233
ORD146848,USR08142,2023-06-06,BCA Virtual Account,0,514334
ORD146849,USR07067,2024-10-27,COD,0,1928588
ORD146850,USR29733,2023-11-19,OVO,0,1676691
ORD146851,USR35903,2023-08-04,GO-PAY,0,1760356
ORD146852,USR35001,2023-03-01,ovo,0,576836
ORD146853,USR42584,2023-08-28,BCA Virtual Account,10000,1305881
ORD146854,USR20419,2022-03-15,GoPay,0,659192
ORD146855,USR03067,2022-12-31,bca va,0,482153
ORD146856,USR03633,2022-09-25,GoPay,20000,138683
ORD146857,USR31658,2024-05-08,Mandiri VA,10000,511356
ORD146858,USR09480,2022-12-13,ovo,0,564759
ORD146859,USR19221,2023-05-18,ovo,10000,326118
ORD146860,USR20939,2024-08-30,gopay,0,581230
